text,sentiment
รอถึงวันใหม่วันที่หัวใจจะได้เริ่มเดินต่อไป #เพลงช่างมัน #cocktail #BLENFESLIVEPROJECT #ชีวิตดีเรามีได้ #ใช้ชีวิตให้กลมกล่อม อยากได้มากๆๆจะพาเพื่อนฝูงไปแรดในงานตืดให้สุดๆมันให้หลุดไปเลย ขอบัตรฟรีหน่อยน้า,neu
แมลงไฮโซ เคยกินทีนึงน้ำตาจะไหล เจอในเซเว่นเลยซื้อมาลอง กินไม่ถึง10วิต้องกลับไปซื้ออีกรอบ น้อยสัส แดกยังไม่ทันรู้รสเลย 2ห่อ ซื้อช้างได้ขวดนึง คิดแล้วเสียดายตังไม่หาย,neg
สีประตูสวยทุกยี่ห้อครับ ส่วนตัวผมนะ แต่มิตซู นิสสัน มันดูเด๋อๆ นอกนั้นเทห์หมดหละ,neg
เสียวคอ,neg
เก็บไว้กินแล้วเทแสงโสมใส่,neu
ตอนนั้นส่งบ้านที่ราดพร้าวทาวอินทาวคะ,neu
เราก็รู้สึกเหมือนกัน กินได้แต่เนสเล่ คริสตัลนี่ยังพอกินได้ถ้าไม่เย็น แต่สิงห์คือไม่โอเคเลย 55555555555,neg
มิสซูกับนิสัน คือกลุ่ม RenaULT nissan ครับ,neu
ยาดองศะพ่อมึงงอ่ะ,neg
มึงให้มองตอนนี้คือ เพื่อไทย-เพื่อชาติ-ทษช-เพื่อธรรม-ประชาชาติ-เสรีรวมไทย-อนาคตใหม่ คือต้องจับมือกันแน่นๆ แล้วไปด้วยกันอะ ถ้ามึงไม่อยากได้ประเยดอะ #เลือกตั้งปี62,neu
เอาการเมืองมากำหนดการศึกษา แล้วการเมืองเหี้ยแบบนั้น การศึกษามันจะดีได้ไงวะ #เลื่อนแม่มึงสิ,neg
รณรงค์ให้เลิกบุหรี่ซอง ทำทุกอย่างให้แง่คิด ติดรูปหน้าซอง บลาๆ แต่รัฐก็ยังขายบ้าบอ ขึ้นภาษีบุหรี่มวน รณรงค์เพื่อ.?? คนที่เค้าอยากเลิก รักสุขภาพมีเยอะ แต่รัฐกล้วขาดรายได้จากภาษี บุหรี่มวน .. ไอแย่เม็ดรัฐบาล,neg
MG5ดาวเท่าไรผ่อนเท่าไรคับ,neu
ไปกินที่สาขา ไอที สแควร์วันนี้กับแฟน ไม่โอเคเลย เลิกตลอดชาติ กลับมาอ๊วก ละก้อท้องเสียทั้งคู่ ทั้งวันไม่ได้กินอะไรอย่างอื่นมาก่อน กินแค่ hotpot ค่อนข้างมั่นใจว่าเป็น hotpot แน่ๆอาหารดูไม่สะอาด ของก็ไม่ครบ ของหมดกว่าจะเติมช้ามาก ขนาดมีคนกินแค่3โต๊ะในร้าน จานที่ไม่กินแล้ว พนักงานก้อไม่ดูแล ไม่เดินมาเก็บ ปล่อยล้นโต๊ะ ไม่โอเคค่ะ,neg
แน่นอนสิอิผิน,neu
ไปก้อไม่ได้ใช้สิทธิ์ เพราะพนักงานบอกสิทธิ์กี่ครั้งก้อเหมือนเดิม อย่าโปรมากเรย@เสียความรู้👎👎👎👎👎,neg
#อร่อยจริงเรื่องปิ้งย่าง #BARBQPLAZA,pos
หิวเลยสัสตอนนี้,neg
จัดชุดใหญ่555,pos
U beerไม่เมาเลยเด้อ น้ำเปล่าสุด,neg
รุ่นนี้เลยค่ะ มิตซู ปาเจโร สปอร์ต,neu
